area,occ_code,tot_emp,emp_prse,jobs_1000,loc_quotient,h_mean,a_mean,mean_prse,h_pct25,h_median,h_pct75,a_pct25,a_median,a_pct75
20,13-1161,8380.0,4.0,5.937,1.07,33.14,68920.0,1.7,22.66,29.43,40.22,47130.0,61220.0,83670.0
21,13-1161,5830.0,6.2,2.968,0.53,31.06,64600.0,1.6,21.77,28.67,38.56,45280.0,59630.0,80200.0
22,13-1161,4030.0,5.1,2.177,0.39,29.88,62140.0,2.4,21.07,27.7,35.44,43830.0,57620.0,73710.0
23,13-1161,1870.0,13.3,3.01,0.54,35.23,73280.0,1.8,26.18,35.28,40.95,54460.0,73390.0,85180.0
24,13-1161,13560.0,5.4,5.063,0.91,37.13,77220.0,1.4,25.26,34.29,44.19,52540.0,71330.0,91910.0
25,13-1161,27020.0,4.0,7.416,1.33,44.36,92260.0,1.5,30.18,39.44,55.52,62770.0,82040.0,115470.0
26,13-1161,22570.0,2.8,5.191,0.93,35.39,73610.0,1.0,23.38,31.22,42.82,48630.0,64940.0,89070.0
27,13-1161,22940.0,2.5,7.964,1.43,41.06,85410.0,2.0,28.34,37.97,50.24,58940.0,78970.0,104510.0
28,13-1161,2480.0,10.2,2.152,0.39,27.77,57760.0,2.3,18.57,25.36,30.99,38630.0,52740.0,64450.0
29,13-1161,14030.0,6.9,4.879,0.88,35.19,73200.0,1.9,21.83,30.57,42.96,45400.0,63590.0,89360.0
30,13-1161,1740.0,7.1,3.467,0.62,35.82,74500.0,4.6,25.42,33.36,43.0,52880.0,69380.0,89440.0
31,13-1161,3690.0,3.6,3.691,0.66,31.24,64980.0,1.3,22.93,29.12,37.78,47690.0,60570.0,78570.0
32,13-1161,4290.0,7.5,2.894,0.52,33.16,68970.0,3.8,19.7,30.42,43.38,40970.0,63280.0,90220.0
33,13-1161,5410.0,4.1,8.006,1.44,35.38,73590.0,5.6,25.0,30.29,42.45,52000.0,63000.0,88290.0
34,13-1161,21120.0,3.6,5.026,0.9,44.76,93100.0,1.0,31.66,40.14,56.41,65850.0,83490.0,117340.0
35,13-1161,1980.0,10.2,2.342,0.42,29.15,60630.0,1.8,21.48,27.35,34.03,44680.0,56880.0,70780.0
36,13-1161,83450.0,1.4,8.884,1.59,46.25,96200.0,1.2,31.11,41.38,58.31,64700.0,86060.0,121290.0
37,13-1161,28020.0,2.3,5.843,1.05,39.88,82950.0,1.2,26.31,36.01,49.56,54720.0,74910.0,103090.0
38,13-1161,1460.0,10.7,3.49,0.63,30.23,62870.0,3.8,22.37,28.2,36.85,46520.0,58650.0,76640.0
39,13-1161,26940.0,2.5,4.926,0.88,35.58,74000.0,1.4,23.74,31.42,43.53,49370.0,65340.0,90540.0
40,13-1161,7230.0,3.7,4.343,0.78,32.53,67660.0,2.8,20.0,27.8,39.76,41600.0,57820.0,82710.0
41,13-1161,11000.0,5.4,5.659,1.02,40.47,84170.0,1.8,28.24,37.31,48.6,58740.0,77610.0,101080.0
42,13-1161,30820.0,4.6,5.181,0.93,32.8,68220.0,1.5,21.52,29.43,38.64,44770.0,61210.0,80360.0
44,13-1161,3240.0,6.8,6.643,1.19,37.39,77760.0,2.8,25.45,37.09,47.62,52940.0,77150.0,99050.0
45,13-1161,9740.0,3.1,4.382,0.79,32.4,67400.0,3.0,21.58,28.96,39.22,44880.0,60230.0,81580.0
46,13-1161,1480.0,7.0,3.322,0.6,33.17,68990.0,1.9,24.51,29.8,39.49,50980.0,61990.0,82140.0
47,13-1161,12760.0,4.1,3.963,0.71,34.57,71910.0,2.2,22.92,30.57,41.04,47670.0,63580.0,85350.0
48,13-1161,52200.0,3.3,3.85,0.69,36.23,75350.0,1.2,23.53,31.1,45.99,48940.0,64690.0,95650.0
49,13-1161,14020.0,3.6,8.351,1.5,31.46,65440.0,1.8,19.11,28.79,38.96,39750.0,59890.0,81030.0
50,13-1161,980.0,8.1,3.243,0.58,33.98,70680.0,2.2,25.48,32.0,40.05,53000.0,66560.0,83300.0
51,13-1161,24180.0,2.5,6.074,1.09,41.24,85780.0,2.3,26.13,36.36,50.1,54350.0,75640.0,104210.0
53,13-1161,25200.0,3.8,7.21,1.29,51.16,106420.0,1.1,31.25,46.61,63.84,65000.0,96960.0,132780.0
54,13-1161,1370.0,5.1,1.995,0.36,27.43,57040.0,3.9,17.3,23.85,31.63,35980.0,49610.0,65780.0
55,13-1161,13920.0,2.1,4.824,0.87,32.47,67550.0,1.0,23.49,29.93,38.56,48850.0,62250.0,80200.0
56,13-1161,980.0,7.7,3.597,0.65,28.24,58740.0,6.2,17.48,25.29,33.65,36360.0,52600.0,69990.0
1,13-2031,1030.0,4.5,0.503,1.62,45.86,95390.0,0.5,35.69,45.29,54.08,74240.0,94190.0,112490.0
2,13-2031,280.0,2.4,0.901,2.89,44.55,92660.0,0.6,37.14,44.53,52.08,77250.0,92620.0,108330.0
4,13-2031,960.0,1.9,0.308,0.99,39.0,81120.0,0.9,31.66,38.09,45.66,65850.0,79230.0,94970.0
5,13-2031,350.0,0.5,0.276,0.89,29.03,60370.0,0.6,21.26,25.99,35.69,44220.0,54060.0,74240.0
6,13-2031,4770.0,2.8,0.266,0.85,49.52,102990.0,0.7,37.72,48.04,59.76,78450.0,99920.0,124290.0
8,13-2031,1220.0,3.5,0.43,1.38,44.36,92260.0,0.4,36.79,43.18,50.85,76520.0,89810.0,105760.0
9,13-2031,710.0,5.7,0.428,1.37,43.72,90930.0,0.6,36.94,42.8,48.63,76830.0,89020.0,101150.0
10,13-2031,150.0,2.9,0.33,1.06,41.05,85380.0,0.8,34.02,38.47,48.87,70760.0,80010.0,101660.0
11,13-2031,1680.0,7.2,2.395,7.69,55.11,114620.0,1.0,45.28,55.64,64.62,94180.0,115730.0,134410.0
12,13-2031,3710.0,2.7,0.388,1.24,40.84,84950.0,1.4,29.71,37.65,48.97,61800.0,78310.0,101860.0
13,13-2031,1920.0,2.7,0.404,1.3,42.94,89310.0,0.3,31.81,42.05,51.86,66160.0,87460.0,107860.0
15,13-2031,250.0,4.9,0.403,1.29,40.64,84540.0,1.2,32.95,41.02,45.81,68540.0,85310.0,95290.0
16,13-2031,220.0,5.1,0.261,0.84,36.43,75770.0,2.0,30.2,34.78,40.51,62820.0,72340.0,84250.0
17,13-2031,870.0,5.9,0.145,0.47,43.27,90000.0,2.3,33.45,43.18,51.7,69580.0,89810.0,107540.0
18,13-2031,540.0,5.0,0.17,0.54,39.4,81950.0,1.0,34.11,39.83,44.13,70950.0,82840.0,91790.0
19,13-2031,470.0,3.1,0.301,0.97,39.53,82220.0,1.0,32.13,38.76,44.82,66830.0,80630.0,93230.0
20,13-2031,350.0,11.8,0.247,0.79,39.03,81190.0,1.1,31.44,39.19,45.65,65390.0,81520.0,94960.0
21,13-2031,550.0,2.4,0.282,0.91,35.2,73220.0,0.7,27.02,34.26,42.47,56210.0,71260.0,88340.0
22,13-2031,400.0,11.0,0.214,0.69,37.17,77310.0,1.7,30.71,35.33,40.88,63880.0,73490.0,85040.0
23,13-2031,170.0,9.0,0.267,0.86,36.75,76440.0,2.4,30.88,37.57,39.82,64230.0,78150.0,82830.0
24,13-2031,2440.0,1.7,0.912,2.93,51.02,106130.0,0.7,38.51,49.11,62.82,80100.0,102150.0,130670.0
25,13-2031,1250.0,4.0,0.343,1.1,44.69,92950.0,1.4,37.01,41.94,52.51,76980.0,87240.0,109220.0
26,13-2031,610.0,4.6,0.14,0.45,41.4,86120.0,1.4,32.27,42.66,47.59,67120.0,88730.0,98990.0
27,13-2031,300.0,7.3,0.104,0.33,44.7,92970.0,1.2,35.43,40.92,51.84,73690.0,85110.0,107830.0
28,13-2031,370.0,3.4,0.319,1.02,36.33,75560.0,1.0,31.12,35.35,40.36,64730.0,73530.0,83950.0
29,13-2031,470.0,3.7,0.162,0.52,37.97,78980.0,0.6,29.51,35.69,43.81,61390.0,74240.0,91120.0
30,13-2031,300.0,2.0,0.596,1.91,33.83,70360.0,2.1,28.73,32.03,38.81,59750.0,66620.0,80710.0
31,13-2031,210.0,5.3,0.208,0.67,39.15,81440.0,1.4,32.73,38.56,45.85,68070.0,80200.0,95360.0
32,13-2031,350.0,8.7,0.24,0.77,38.06,79160.0,1.0,31.62,36.58,42.75,65770.0,76090.0,88920.0
33,13-2031,110.0,21.0,0.162,0.52,47.32,98420.0,5.9,32.79,40.99,56.83,68200.0,85250.0,118200.0
34,13-2031,750.0,6.2,0.178,0.57,43.02,89470.0,1.1,34.56,41.41,48.88,71890.0,86130.0,101670.0
35,13-2031,630.0,1.3,0.749,2.4,44.98,93550.0,0.9,33.54,48.24,51.67,69760.0,100350.0,107470.0
36,13-2031,2990.0,3.9,0.318,1.02,47.97,99780.0,1.7,36.64,44.9,58.44,76210.0,93390.0,121560.0
37,13-2031,1650.0,4.2,0.345,1.11,39.04,81210.0,0.9,31.03,38.14,46.53,64540.0,79320.0,96780.0
38,13-2031,70.0,4.5,0.17,0.55,37.58,78160.0,0.2,30.2,35.69,42.86,62820.0,74240.0,89140.0
39,13-2031,810.0,4.7,0.148,0.47,42.65,88720.0,0.6,34.58,40.37,50.5,71930.0,83970.0,105040.0
40,13-2031,510.0,2.6,0.307,0.99,35.68,74210.0,1.8,27.52,34.33,42.87,57240.0,71410.0,89180.0
41,13-2031,880.0,1.6,0.453,1.45,43.46,90390.0,0.5,36.39,43.77,50.25,75690.0,91030.0,104510.0
42,13-2031,1070.0,4.5,0.18,0.58,40.57,84380.0,1.3,31.55,37.74,48.04,65610.0,78500.0,99920.0
44,13-2031,100.0,2.9,0.2,0.64,43.75,90990.0,0.6,37.37,42.97,49.56,77730.0,89380.0,103090.0
45,13-2031,450.0,10.5,0.202,0.65,37.43,77860.0,1.1,30.35,35.16,44.26,63130.0,73120.0,92050.0
46,13-2031,120.0,1.2,0.268,0.86,36.52,75970.0,0.4,29.29,34.78,41.14,60920.0,72340.0,85570.0
47,13-2031,960.0,6.0,0.3,0.96,39.82,82830.0,1.6,31.59,38.16,47.35,65710.0,79370.0,98490.0
48,13-2031,3770.0,2.7,0.278,0.89,39.31,81760.0,1.5,29.82,36.83,47.38,62030.0,76600.0,98550.0
49,13-2031,450.0,3.9,0.266,0.85,42.37,88120.0,1.4,31.12,39.82,51.85,64730.0,82830.0,107850.0
50,13-2031,40.0,1.9,0.145,0.47,38.61,80300.0,1.0,32.5,37.67,43.18,67600.0,78350.0,89810.0
51,13-2031,2620.0,3.8,0.658,2.11,50.02,104050.0,0.6,37.78,49.47,61.37,78580.0,102900.0,127640.0
53,13-2031,1100.0,3.4,0.315,1.01,44.11,91740.0,1.3,34.11,40.57,51.67,70950.0,84390.0,107470.0
54,13-2031,200.0,3.7,0.287,0.92,38.09,79220.0,3.0,28.44,35.43,45.13,59150.0,73690.0,93870.0
55,13-2031,1050.0,17.9,0.365,1.17,38.46,79990.0,14.0,30.51,36.82,44.38,63450.0,76590.0,92310.0
56,13-2031,90.0,11.8,0.32,1.03,37.52,78040.0,2.8,31.04,35.94,40.97,64550.0,74760.0,85220.0
1,13-2041,470.0,7.5,0.228,0.47,43.32,90100.0,3.2,27.43,39.84,54.04,57050.0,82860.0,112410.0
2,13-2041,30.0,20.3,0.108,0.22,34.61,71990.0,6.4,25.26,31.61,42.42,52550.0,65740.0,88220.0
4,13-2041,2630.0,6.3,0.84,1.74,36.5,75920.0,2.0,28.37,31.98,39.2,59000.0,66510.0,81540.0
5,13-2041,250.0,12.7,0.195,0.4,31.97,66500.0,4.8,23.47,29.04,36.51,48830.0,60390.0,75940.0
6,13-2041,6260.0,7.8,0.349,0.72,47.7,99220.0,3.9,30.28,39.05,59.29,62980.0,81220.0,123330.0
8,13-2041,1200.0,6.2,0.423,0.88,48.6,101090.0,2.3,31.33,40.69,63.69,65170.0,84640.0,132480.0
9,13-2041,570.0,9.4,0.346,0.72,43.03,89500.0,3.9,34.02,37.64,49.19,70770.0,78300.0,102320.0
11,13-2041,50.0,38.8,0.069,0.14,42.87,89180.0,14.3,30.57,39.05,45.2,63590.0,81230.0,94010.0
12,13-2041,4160.0,5.0,0.435,0.9,41.52,86360.0,3.0,28.87,36.91,48.24,60040.0,76780.0,100330.0
13,13-2041,1760.0,6.2,0.37,0.77,39.87,82920.0,2.2,27.19,31.8,42.66,56560.0,66150.0,88730.0
15,13-2041,90.0,8.1,0.144,0.3,40.44,84110.0,3.5,25.84,36.95,47.3,53760.0,76860.0,98390.0
16,13-2041,450.0,10.6,0.545,1.13,35.98,74830.0,9.1,27.54,33.34,37.17,57290.0,69350.0,77310.0
17,13-2041,3500.0,12.4,0.582,1.21,47.83,99490.0,3.9,32.13,40.71,59.61,66840.0,84680.0,123980.0
18,13-2041,760.0,6.7,0.239,0.5,34.97,72730.0,2.0,24.83,31.01,40.89,51640.0,64490.0,85040.0
19,13-2041,970.0,2.7,0.625,1.3,45.55,94750.0,1.1,30.36,40.48,51.72,63150.0,84200.0,107580.0
20,13-2041,590.0,11.6,0.419,0.87,37.08,77130.0,5.0,26.74,32.2,41.9,55610.0,66980.0,87150.0
21,13-2041,810.0,7.5,0.41,0.85,39.52,82210.0,3.1,27.65,35.88,46.99,57520.0,74640.0,97730.0
22,13-2041,230.0,17.0,0.124,0.26,32.63,67870.0,4.6,23.57,27.49,39.22,49020.0,57170.0,81570.0
23,13-2041,230.0,21.8,0.376,0.78,39.22,81580.0,3.3,29.79,36.95,45.23,61970.0,76860.0,94070.0
24,13-2041,1130.0,9.5,0.422,0.88,44.89,93370.0,5.8,30.37,38.6,48.75,63180.0,80280.0,101400.0
25,13-2041,1990.0,7.6,0.545,1.13,48.47,100820.0,2.9,30.99,41.32,61.19,64470.0,85950.0,127280.0
26,13-2041,1460.0,8.3,0.335,0.7,36.54,76010.0,2.1,28.18,32.43,39.57,58610.0,67460.0,82310.0
27,13-2041,1660.0,8.4,0.575,1.19,38.99,81100.0,1.8,29.63,36.53,44.59,61630.0,75980.0,92740.0
28,13-2041,320.0,15.0,0.277,0.57,31.87,66290.0,4.1,22.12,27.22,36.93,46010.0,56620.0,76810.0
29,13-2041,1190.0,11.4,0.414,0.86,36.96,76870.0,3.1,27.44,34.31,43.05,57080.0,71370.0,89540.0
30,13-2041,230.0,8.8,0.455,0.94,33.76,70220.0,4.3,25.12,29.36,38.23,52240.0,61070.0,79510.0
31,13-2041,530.0,8.3,0.534,1.11,38.27,79600.0,1.8,29.67,37.51,44.37,61710.0,78020.0,92290.0
32,13-2041,360.0,10.8,0.241,0.5,39.78,82740.0,8.5,26.9,34.05,43.29,55940.0,70830.0,90040.0
33,13-2041,290.0,10.7,0.43,0.89,41.18,85640.0,4.5,28.8,38.18,50.39,59890.0,79420.0,104810.0
34,13-2041,2250.0,9.7,0.535,1.11,45.6,94850.0,3.1,31.04,38.33,53.11,64560.0,79730.0,110470.0
35,13-2041,90.0,19.6,0.107,0.22,40.5,84240.0,6.9,28.67,39.66,45.06,59630.0,82490.0,93730.0
36,13-2041,8550.0,3.2,0.911,1.89,68.45,142370.0,1.2,42.01,62.34,86.05,87370.0,129670.0,178990.0
37,13-2041,3390.0,4.1,0.707,1.47,47.95,99730.0,1.2,34.5,43.13,57.23,71760.0,89710.0,119030.0
38,13-2041,300.0,11.6,0.727,1.51,42.48,88360.0,4.0,32.14,39.45,48.54,66850.0,82050.0,100960.0
39,13-2041,3020.0,6.7,0.552,1.14,39.34,81830.0,3.0,27.69,33.65,47.6,57580.0,69990.0,99010.0
40,13-2041,770.0,9.7,0.465,0.96,35.63,74100.0,3.4,23.27,30.53,43.26,48410.0,63500.0,89980.0
41,13-2041,820.0,6.9,0.424,0.88,39.14,81420.0,2.5,28.65,36.42,46.34,59590.0,75750.0,96390.0
42,13-2041,2440.0,7.4,0.411,0.85,40.98,85230.0,2.9,28.77,37.33,49.71,59840.0,77640.0,103390.0
44,13-2041,220.0,24.2,0.458,0.95,43.87,91240.0,7.6,31.94,37.72,47.29,66430.0,78460.0,98360.0
45,13-2041,900.0,13.5,0.406,0.84,41.2,85700.0,5.3,29.15,36.02,47.86,60640.0,74920.0,99540.0
46,13-2041,340.0,14.2,0.772,1.6,35.29,73400.0,8.6,25.57,31.22,38.27,53190.0,64940.0,79600.0
47,13-2041,1280.0,11.3,0.399,0.83,35.79,74450.0,2.8,25.71,30.59,39.33,53470.0,63630.0,81800.0
48,13-2041,7120.0,4.2,0.525,1.09,40.13,83470.0,2.1,28.03,35.62,46.79,58300.0,74080.0,97310.0
49,13-2041,980.0,10.2,0.586,1.22,33.75,70200.0,3.1,24.17,28.34,38.2,50270.0,58950.0,79450.0
50,13-2041,80.0,17.2,0.252,0.52,41.83,87010.0,6.9,29.5,35.6,50.53,61370.0,74040.0,105100.0
51,13-2041,2130.0,7.4,0.535,1.11,51.45,107020.0,2.2,36.45,47.23,64.32,75820.0,98240.0,133790.0
53,13-2041,1610.0,9.4,0.461,0.96,49.89,103770.0,3.9,32.75,45.82,55.55,68120.0,95310.0,115550.0
54,13-2041,130.0,13.3,0.184,0.38,29.89,62180.0,3.5,23.14,25.24,32.7,48130.0,52500.0,68010.0
55,13-2041,1880.0,5.5,0.652,1.35,40.45,84130.0,2.9,27.7,31.47,42.37,57620.0,65460.0,88130.0
56,13-2041,100.0,38.5,0.369,0.77,40.73,84710.0,10.0,31.82,45.18,45.18,66180.0,93980.0,93980.0
1,13-2051,2250.0,11.3,1.095,0.51,47.91,99640.0,3.3,35.43,40.86,54.48,73700.0,84990.0,113310.0
2,13-2051,270.0,10.1,0.854,0.4,53.16,110580.0,4.3,31.5,44.13,60.96,65520.0,91790.0,126810.0
4,13-2051,6260.0,5.3,2.0,0.93,48.86,101630.0,8.1,31.0,39.21,50.21,64490.0,81560.0,104430.0
5,13-2051,1310.0,7.8,1.033,0.48,40.71,84690.0,2.3,30.81,36.63,47.91,64080.0,76190.0,99650.0
6,13-2051,35660.0,2.7,1.987,0.93,60.2,125220.0,1.3,40.37,52.44,71.14,83960.0,109080.0,147960.0
8,13-2051,8460.0,6.7,2.989,1.4,54.56,113480.0,4.0,37.57,46.91,61.79,78140.0,97570.0,128520.0
9,13-2051,5610.0,5.3,3.38,1.58,56.28,117060.0,4.2,38.71,48.94,64.99,80520.0,101780.0,135190.0
10,13-2051,2920.0,2.6,6.225,2.91,52.46,109110.0,1.3,37.74,46.51,62.01,78500.0,96750.0,128970.0
11,13-2051,3710.0,9.2,5.291,2.47,55.59,115620.0,3.2,39.06,49.47,63.68,81230.0,102890.0,132440.0
12,13-2051,18070.0,5.7,1.888,0.88,46.16,96010.0,2.0,31.56,39.27,50.4,65640.0,81680.0,104830.0
13,13-2051,10450.0,4.7,2.196,1.03,48.08,100010.0,2.3,35.89,40.2,52.73,74640.0,83610.0,109670.0
15,13-2051,520.0,3.9,0.845,0.39,40.79,84850.0,1.2,31.8,40.95,47.75,66150.0,85180.0,99320.0
16,13-2051,840.0,9.5,1.017,0.47,41.49,86300.0,3.3,29.03,36.94,49.05,60380.0,76830.0,102020.0
17,13-2051,17060.0,3.3,2.837,1.32,57.88,120390.0,1.7,38.43,48.8,63.87,79920.0,101510.0,132850.0
18,13-2051,2430.0,4.3,0.771,0.36,41.6,86530.0,1.1,31.42,39.09,48.12,65360.0,81310.0,100090.0
19,13-2051,2180.0,6.6,1.409,0.66,43.81,91130.0,2.5,31.96,41.18,50.89,66470.0,85650.0,105840.0
20,13-2051,1790.0,7.8,1.269,0.59,39.54,82250.0,3.4,29.74,38.07,45.47,61860.0,79190.0,94580.0
21,13-2051,2340.0,9.8,1.19,0.56,35.74,74340.0,6.9,23.26,29.61,40.2,48370.0,61590.0,83610.0
22,13-2051,1700.0,18.2,0.919,0.43,31.29,65070.0,4.0,22.56,25.01,35.1,46930.0,52010.0,73000.0
23,13-2051,710.0,6.4,1.146,0.54,43.31,90080.0,1.9,34.29,41.4,48.86,71310.0,86100.0,101620.0
24,13-2051,3810.0,5.3,1.425,0.67,52.72,109650.0,3.7,36.88,46.94,61.08,76700.0,97640.0,127040.0
25,13-2051,16840.0,5.0,4.622,2.16,61.42,127760.0,3.5,38.34,49.64,74.86,79750.0,103240.0,155700.0
26,13-2051,7520.0,4.3,1.731,0.81,46.01,95710.0,4.1,33.64,40.35,50.84,69970.0,83920.0,105760.0
27,13-2051,6620.0,5.3,2.297,1.07,49.49,102950.0,2.6,36.95,47.78,60.13,76850.0,99380.0,125070.0
28,13-2051,650.0,7.6,0.563,0.26,41.63,86580.0,4.6,28.92,37.01,46.99,60160.0,76970.0,97740.0
29,13-2051,5650.0,6.0,1.964,0.92,41.5,86310.0,2.2,28.88,38.0,50.06,60060.0,79030.0,104120.0
30,13-2051,390.0,20.7,0.77,0.36,61.88,128720.0,19.2,31.15,44.2,89.67,64780.0,91940.0,186510.0
31,13-2051,940.0,7.9,0.938,0.44,43.93,91370.0,4.2,31.38,38.5,48.85,65270.0,80080.0,101610.0
32,13-2051,1030.0,11.6,0.694,0.32,45.77,95200.0,4.3,30.87,39.48,51.5,64210.0,82110.0,107120.0
33,13-2051,690.0,8.6,1.019,0.48,46.09,95870.0,2.0,33.19,41.95,53.59,69040.0,87250.0,111460.0
34,13-2051,11250.0,4.1,2.677,1.25,61.67,128280.0,4.5,39.69,49.85,66.45,82560.0,103680.0,138210.0
35,13-2051,810.0,7.6,0.956,0.45,43.43,90340.0,4.3,29.02,38.89,45.62,60350.0,80900.0,94890.0
36,13-2051,49220.0,2.9,5.241,2.45,68.91,143330.0,1.5,46.7,60.15,81.68,97130.0,125110.0,169890.0
37,13-2051,10490.0,4.6,2.187,1.02,50.29,104610.0,1.3,37.99,48.07,59.88,79030.0,99990.0,124560.0
38,13-2051,280.0,12.9,0.664,0.31,39.48,82130.0,3.1,29.96,38.23,47.63,62310.0,79520.0,99070.0
39,13-2051,7820.0,2.4,1.43,0.67,45.96,95600.0,0.9,31.62,40.37,51.28,65770.0,83960.0,106660.0
40,13-2051,1760.0,7.2,1.06,0.5,43.03,89500.0,3.3,30.08,38.25,48.73,62570.0,79560.0,101360.0
41,13-2051,2390.0,5.1,1.228,0.57,49.93,103840.0,2.0,38.6,48.95,58.93,80290.0,101820.0,122580.0
42,13-2051,12020.0,4.6,2.021,0.94,45.38,94400.0,1.9,31.04,39.81,50.81,64560.0,82810.0,105680.0
44,13-2051,1870.0,9.2,3.828,1.79,46.68,97090.0,7.7,30.48,38.92,51.51,63400.0,80950.0,107140.0
45,13-2051,3470.0,4.4,1.562,0.73,49.46,102870.0,3.4,33.57,42.23,63.2,69830.0,87840.0,131450.0
46,13-2051,620.0,7.5,1.389,0.65,41.37,86050.0,5.3,28.68,38.39,49.2,59660.0,79860.0,102330.0
47,13-2051,3230.0,4.6,1.003,0.47,45.75,95160.0,3.6,31.73,40.14,50.58,66000.0,83490.0,105210.0
48,13-2051,25100.0,3.5,1.852,0.86,49.32,102590.0,3.4,34.23,42.29,52.69,71200.0,87950.0,109600.0
49,13-2051,4370.0,6.5,2.604,1.22,47.62,99050.0,2.9,29.57,39.45,57.56,61510.0,82050.0,119730.0
50,13-2051,270.0,13.4,0.892,0.42,52.31,108800.0,7.9,35.14,44.98,63.98,73100.0,93560.0,133080.0
51,13-2051,9130.0,4.9,2.292,1.07,54.71,113800.0,2.1,38.35,49.55,65.01,79760.0,103060.0,135220.0
53,13-2051,7420.0,6.8,2.124,0.99,48.49,100860.0,2.2,36.18,47.15,59.06,75260.0,98080.0,122850.0
54,13-2051,320.0,7.2,0.47,0.22,35.82,74500.0,1.8,27.71,32.26,44.87,57640.0,67090.0,93330.0
55,13-2051,4490.0,5.5,1.555,0.73,49.08,102090.0,1.4,34.84,42.71,56.23,72460.0,88830.0,116960.0
1,13-2054,210.0,11.7,0.101,0.28,48.31,100490.0,5.7,35.0,47.68,60.78,72800.0,99160.0,126430.0
2,13-2054,50.0,31.4,0.149,0.41,48.14,100120.0,6.4,25.42,52.31,59.9,52880.0,108810.0,124590.0
4,13-2054,1390.0,5.8,0.445,1.22,41.86,87070.0,1.7,24.47,36.94,52.7,50900.0,76830.0,109620.0
5,13-2054,150.0,14.4,0.121,0.33,38.41,79900.0,12.5,23.28,30.79,41.61,48410.0,64050.0,86550.0
6,13-2054,4860.0,5.3,0.271,0.74,58.14,120920.0,2.0,38.19,52.48,73.59,79430.0,109160.0,153080.0
8,13-2054,900.0,9.2,0.318,0.87,48.26,100380.0,2.4,35.17,46.26,57.71,73150.0,96230.0,120030.0
9,13-2054,690.0,13.9,0.413,1.13,61.71,128350.0,5.3,37.58,52.69,72.36,78170.0,109600.0,150510.0
10,13-2054,1610.0,5.6,3.429,9.42,60.0,124800.0,1.8,50.26,64.08,66.65,104530.0,133290.0,138630.0
11,13-2054,100.0,15.4,0.142,0.39,59.0,122720.0,3.8,40.93,53.15,69.73,85140.0,110550.0,145030.0
12,13-2054,4170.0,5.5,0.436,1.2,52.87,109960.0,5.0,36.04,48.57,63.78,74970.0,101020.0,132650.0
13,13-2054,1650.0,9.2,0.346,0.95,52.73,109680.0,2.5,35.55,49.79,66.29,73940.0,103570.0,137880.0
15,13-2054,90.0,4.2,0.142,0.39,40.0,83190.0,0.5,31.78,32.93,49.16,66100.0,68490.0,102250.0
16,13-2054,150.0,41.6,0.178,0.49,39.91,83000.0,7.4,33.29,35.29,44.13,69240.0,73400.0,91790.0
17,13-2054,2170.0,6.5,0.361,0.99,53.45,111170.0,3.9,36.68,48.41,65.41,76290.0,100700.0,136060.0
18,13-2054,370.0,10.3,0.116,0.32,45.34,94320.0,4.7,32.96,41.9,52.95,68550.0,87150.0,110140.0
19,13-2054,510.0,7.3,0.33,0.91,52.39,108980.0,1.7,38.08,49.43,62.77,79210.0,102810.0,130550.0
20,13-2054,330.0,17.1,0.236,0.65,37.16,77290.0,7.1,21.63,33.44,46.13,45000.0,69550.0,95960.0
21,13-2054,540.0,6.6,0.277,0.76,41.68,86690.0,2.7,29.64,39.16,48.58,61640.0,81450.0,101050.0
22,13-2054,330.0,8.4,0.179,0.49,32.14,66840.0,3.4,25.97,29.81,33.58,54020.0,62000.0,69850.0
23,13-2054,210.0,5.9,0.344,0.94,48.94,101790.0,2.1,37.57,49.39,59.84,78140.0,102740.0,124460.0
24,13-2054,1090.0,9.7,0.407,1.12,54.62,113610.0,2.9,38.14,49.3,64.49,79320.0,102540.0,134130.0
25,13-2054,1400.0,9.8,0.385,1.06,57.95,120540.0,2.7,38.94,52.26,70.8,80990.0,108700.0,147250.0
26,13-2054,810.0,12.5,0.186,0.51,46.17,96030.0,5.3,32.61,43.4,53.39,67820.0,90260.0,111060.0
27,13-2054,1130.0,5.9,0.391,1.07,55.0,114390.0,1.5,40.28,49.25,64.5,83770.0,102440.0,134160.0
28,13-2054,200.0,8.4,0.17,0.47,41.16,85610.0,3.6,27.89,38.87,49.67,58020.0,80860.0,103310.0
29,13-2054,1060.0,7.4,0.369,1.01,45.56,94760.0,2.3,29.74,40.15,58.13,61870.0,83520.0,120920.0
31,13-2054,360.0,11.4,0.358,0.98,40.48,84210.0,2.1,30.46,39.88,47.34,63350.0,82950.0,98470.0
32,13-2054,580.0,10.8,0.392,1.08,50.62,105300.0,11.5,31.1,41.14,57.78,64690.0,85560.0,120180.0
33,13-2054,210.0,15.4,0.314,0.86,45.32,94270.0,5.2,33.91,46.52,57.15,70530.0,96760.0,118880.0
34,13-2054,2200.0,3.0,0.523,1.44,61.32,127540.0,1.1,44.48,58.05,77.78,92510.0,120750.0,161780.0
35,13-2054,160.0,6.5,0.192,0.53,42.47,88330.0,3.6,30.61,36.46,50.71,63670.0,75840.0,105470.0
36,13-2054,10990.0,2.3,1.17,3.21,76.61,159350.0,1.2,51.26,67.15,88.82,106610.0,139670.0,184740.0
37,13-2054,2060.0,2.2,0.429,1.18,58.51,121710.0,0.7,40.6,52.54,68.06,84440.0,109270.0,141570.0
